model,window,dataset,split,aggregation,subset,score,value,se,n_pairs,n_ties,p_value,q_value
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_mean_last,0.5053635280095352,0.012205316270892837,1678,0,0.33907550755794497,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_mean_middle,0.5125148986889154,0.012202194484797355,1678,0,0.15843913214647115,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_varpos_last,0.4934445768772348,0.01220496944520273,1678,0,0.7127572328407359,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_varpos_middle,0.48450536352800955,0.012200156221293135,1678,0,0.9021467782346083,1.0
exp55-mammals,256,eqtl,train,per_subset,distal,llr,0.5005959475566151,0.012206009892708581,1678,0,0.49026245711413796,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,logp_ref,0.5053635280095352,0.012205316270892837,1678,0,0.33907550755794497,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,minus_entropy,0.4785458879618594,0.012194777039947289,1678,0,0.9626475037902468,1.0
exp55-mammals,256,eqtl,train,per_subset,distal,minus_llr,0.499404052443385,0.012206009892708583,1678,0,0.529189444031668,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,distal,minus_logp_alt,0.4785458879618594,0.012194777039947289,1678,0,0.9626475037902468,1.0
exp55-mammals,256,eqtl,train,per_subset,missense_variant,abs_llr,0.4,0.08944271909999159,30,0,0.8997557889670134,1.0
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_flat_last,0.5666666666666667,0.09047201327032126,30,0,0.2923323558643461,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_flat_middle,0.6,0.08944271909999159,30,0,0.18079730402678257,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_lastpos_last,0.6,0.08944271909999159,30,0,0.18079730402678257,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_lastpos_middle,0.43333333333333335,0.09047201327032126,30,0,0.8192026959732175,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_mean_last,0.5333333333333333,0.09108400680852977,30,0,0.42776777595281607,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_mean_middle,0.6,0.08944271909999159,30,0,0.18079730402678257,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_varpos_last,0.5,0.09128709291752768,30,0,0.572232224047184,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_cosine_varpos_middle,0.6,0.08944271909999159,30,0,0.18079730402678257,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_flat_last,0.5666666666666667,0.09047201327032126,30,0,0.2923323558643461,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_flat_middle,0.6333333333333333,0.08798147953257401,30,0,0.10024421103298667,0.8998849090274258
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_lastpos_last,0.5333333333333333,0.09108400680852977,30,0,0.42776777595281607,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_lastpos_middle,0.43333333333333335,0.09047201327032126,30,0,0.8192026959732175,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_mean_last,0.5333333333333333,0.09108400680852977,30,0,0.42776777595281607,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_mean_middle,0.6,0.08944271909999159,30,0,0.18079730402678257,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_varpos_last,0.4666666666666667,0.09108400680852977,30,0,0.707667644135654,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_l2_varpos_middle,0.6666666666666666,0.08606629658238704,30,0,0.049368573352694525,0.7795037897793873
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_flat_last,0.5333333333333333,0.09108400680852977,30,0,0.42776777595281607,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_flat_middle,0.4666666666666667,0.09108400680852977,30,0,0.707667644135654,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_lastpos_last,0.6333333333333333,0.08798147953257401,30,0,0.10024421103298667,0.8998849090274258
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_lastpos_middle,0.5666666666666667,0.09047201327032126,30,0,0.2923323558643461,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_mean_last,0.6,0.08944271909999159,30,0,0.18079730402678257,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_mean_middle,0.5,0.09128709291752768,30,0,0.572232224047184,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_varpos_last,0.7333333333333333,0.08073734277593311,30,0,0.008062400855123998,0.6660950061396811
exp55-mammals,256,eqtl,train,per_subset,missense_variant,embed_minus_dot_varpos_middle,0.5666666666666667,0.09047201327032126,30,0,0.2923323558643461,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,missense_variant,llr,0.5,0.09128709291752768,30,0,0.572232224047184,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,missense_variant,logp_ref,0.3333333333333333,0.08606629658238704,30,0,0.9786130273714662,1.0
exp55-mammals,256,eqtl,train,per_subset,missense_variant,minus_entropy,0.4666666666666667,0.09108400680852977,30,0,0.707667644135654,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,missense_variant,minus_llr,0.5,0.09128709291752768,30,0,0.572232224047184,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,missense_variant,minus_logp_alt,0.5333333333333333,0.09108400680852977,30,0,0.42776777595281607,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,abs_llr,0.4713375796178344,0.03983872469195968,157,0,0.7875442199330721,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_flat_last,0.4840764331210191,0.03988410280004621,157,0,0.68390756085333,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_flat_middle,0.5159235668789809,0.03988410280004621,157,0,0.37483253755579,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_lastpos_last,0.47770700636942676,0.03986466136442847,157,0,0.7383496032812966,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_lastpos_middle,0.4840764331210191,0.03988410280004621,157,0,0.68390756085333,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_mean_last,0.4713375796178344,0.03983872469195968,157,0,0.7875442199330721,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_mean_middle,0.5286624203821656,0.03983872469195968,157,0,0.2616503967187034,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_varpos_last,0.45222929936305734,0.03972180008883245,157,0,0.8992628837949854,1.0
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_varpos_middle,0.5031847133757962,0.03990353476358644,157,0,0.4999999999999999,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_flat_last,0.5414012738853503,0.03976731161871601,157,0,0.16911766539750595,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_flat_middle,0.5159235668789809,0.03988410280004621,157,0,0.37483253755579,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_lastpos_last,0.4840764331210191,0.03988410280004621,157,0,0.68390756085333,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_lastpos_middle,0.4968152866242038,0.03990353476358644,157,0,0.5633759303514987,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_mean_last,0.5095541401273885,0.03989705849400495,157,0,0.43662406964850137,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_mean_middle,0.535031847133758,0.039806280086291175,157,0,0.2124557800669279,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_varpos_last,0.5159235668789809,0.03988410280004621,157,0,0.37483253755579,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_l2_varpos_middle,0.4840764331210191,0.03988410280004621,157,0,0.68390756085333,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_flat_last,0.4840764331210191,0.03988410280004621,157,0,0.68390756085333,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_flat_middle,0.49044585987261147,0.03989705849400495,157,0,0.6251674624442101,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_lastpos_last,0.4968152866242038,0.03990353476358644,157,0,0.5633759303514987,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_lastpos_middle,0.3821656050955414,0.038780375838498006,157,0,0.9988412632680649,1.0
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_mean_last,0.47770700636942676,0.03986466136442847,157,0,0.7383496032812966,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_mean_middle,0.4968152866242038,0.03990353476358644,157,0,0.5633759303514987,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_varpos_last,0.4394904458598726,0.03961105438721974,157,0,0.9449213696194386,1.0
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_varpos_middle,0.45222929936305734,0.03972180008883245,157,0,0.8992628837949854,1.0
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,llr,0.4840764331210191,0.03988410280004621,157,0,0.68390756085333,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,logp_ref,0.5095541401273885,0.03989705849400495,157,0,0.43662406964850137,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,minus_entropy,0.5031847133757962,0.03990353476358644,157,0,0.4999999999999999,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,minus_llr,0.5159235668789809,0.03988410280004621,157,0,0.37483253755579,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,non_coding_transcript_exon_variant,minus_logp_alt,0.49044585987261147,0.03989705849400495,157,0,0.6251674624442101,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,abs_llr,0.8,0.17888543819998315,5,0,0.1875,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_flat_last,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_flat_middle,0.2,0.1788854381999832,5,0,0.96875,1.0
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_lastpos_last,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_lastpos_middle,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_mean_last,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_mean_middle,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_varpos_last,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_cosine_varpos_middle,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_flat_last,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_flat_middle,0.2,0.1788854381999832,5,0,0.96875,1.0
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_lastpos_last,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_lastpos_middle,0.8,0.17888543819998315,5,0,0.1875,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_mean_last,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_mean_middle,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_varpos_last,0.2,0.1788854381999832,5,0,0.96875,1.0
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_l2_varpos_middle,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_flat_last,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_flat_middle,0.2,0.1788854381999832,5,0,0.96875,1.0
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_lastpos_last,0.8,0.17888543819998315,5,0,0.1875,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_lastpos_middle,0.2,0.1788854381999832,5,0,0.96875,1.0
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_mean_last,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_mean_middle,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_varpos_last,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,embed_minus_dot_varpos_middle,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,llr,0.6,0.21908902300206645,5,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,logp_ref,0.2,0.1788854381999832,5,0,0.96875,1.0
exp55-mammals,256,eqtl,train,per_subset,splicing,minus_entropy,0.8,0.17888543819998315,5,0,0.1875,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,splicing,minus_llr,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,splicing,minus_logp_alt,0.4,0.21908902300206645,5,0,0.8125,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,abs_llr,0.4827586206896552,0.09279245191499011,29,0,0.644464448094368,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_flat_last,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_flat_middle,0.7241379310344828,0.08299609211231937,29,0,0.01205977238714695,0.6660950061396811
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_lastpos_last,0.6206896551724138,0.0901022421425571,29,0,0.132465448230505,0.9083345021520343
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_lastpos_middle,0.5862068965517241,0.09145723911072252,29,0,0.22912915982306004,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_mean_last,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_mean_middle,0.7931034482758621,0.07522159645153251,29,0,0.0011578500270843506,0.32063539211566633
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_varpos_last,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_cosine_varpos_middle,0.6206896551724138,0.0901022421425571,29,0,0.132465448230505,0.9083345021520343
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_flat_last,0.6206896551724138,0.0901022421425571,29,0,0.132465448230505,0.9083345021520343
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_flat_middle,0.7586206896551724,0.07946270842617657,29,0,0.004065029323101044,0.6660950061396811
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_lastpos_last,0.5862068965517241,0.09145723911072252,29,0,0.22912915982306004,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_lastpos_middle,0.6206896551724138,0.0901022421425571,29,0,0.132465448230505,0.9083345021520343
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_mean_last,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_mean_middle,0.8275862068965517,0.0701445003745666,29,0,0.0002730563282966614,0.32063539211566633
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_varpos_last,0.5172413793103449,0.09279245191499011,29,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_l2_varpos_middle,0.6896551724137931,0.08590911709007583,29,0,0.03071417286992073,0.7401315789473685
exp55-mammals,256,eqtl,train,per_subset,synonymous_variant,embed_minus_dot_flat_last,0.41379310344827586,0.09145723911072252,29,0,0.867534551769495,0.9941552561093837
